id,titulo,titulos_alternativos,ano_lancamento
54028,Turkey! Time to Strike,"['Turkey!', 'Turkey! Time to Strike']",2025.0
53787,The Gene of AI,"['AI no Idenshi', 'AIの遺電子', 'The Gene of AI']",2023.0
28283,Samurai Warriors,"['戦国無双', 'Sengoku Musou', 'Samurai Warriors', 'Samurai Warriors: Sengoku Musou']",2015.0
36259,Pingu in the City,"['Pingu in the City', 'Pingu in der Stadt', 'Pingu en la Ciudad', 'ピングー in ザ・シティ']",2017.0
12549,"So, I Can't Play H!","['Dakara Boku wa, H ga Dekinai.', 'Dakara Boku wa', 'Ecchi ga Dekinai.', 'だから僕は、Hができない。', 'Dakara boku-ha H ga Dekinai.', ""Dakara Boku wa, H ga Dekinai: So, I Can't Play H!"", ""So, I Can't Play H!""]",2012.0
40708,Monster Girl Doctor,"['モンスター娘のお医者さん', 'Monster Girl Doctor', 'Monster Musume no Oishasan', 'The doctor for monster girls.']",2020.0
40934,Bungo and Alchemist -Gears of Judgement-,"['Bungo and Alchemist -Gears of Judgement-', 'Bungou to Alchemist: Shinpan no Haguruma', '文豪とアルケミスト 〜審判ノ歯車〜']",2020.0
41380,I'm Standing on a Million Lives,"['100万の命の上に俺は立っている', ""I'm standing on 1,000,000 lives."", '100-man no Inochi no Ue ni Ore wa Tatteiru', ""I'm Standing on a Million Lives""]",2020.0
17821,"Stella Women's Academy, High School Division Class C³","['Stella Jogakuin Koutou-ka C³-bu', 'Stella Jogakuin Koutouka C3-bu', 'Stella Jogakuin Koutou-ka C3-bu', ""Stella Women's Academy, High School Division Class C³"", ""Stella Women's Academy"", 'Stella Women’s Academy, High School Division Class C3', 'High School Division Class C3', 'ステラ女学院高等科C³部（しーきゅーぶ）']",2013.0
6633,Queen's Blade: Inheritor of the Throne,"[""Queen's Blade: Gyokuza wo Tsugumono"", ""Queen's Blade: Inheritor of the Throne"", ""Queen's Blade 2"", ""Queen's Blade and the Evil Eye"", ""Queen's Blade: Saison 2"", ""Queen's Blade: Gyokuza wo Tsugu Mono"", ""Queen's Blade: Die Thronfolgerin"", ""Queen's Blade: The Successor of the Throne"", 'クイーンズブレイド 玉座を継ぐ者']",2009.0
49841,Immortals of the Godless Age,"['Chunqiu Feng Shen', '春秋封神', 'Immortals of the Godless Age', 'Chun Qiu Feng Shen']",2021.0
50284,Technoroid: Overmind,"['Technoroid: Overmind', 'テクノロイド OVERMIND']",2023.0
56835,Code Geass: Rozé of the Recapture,"['Code Geass: Dakkan no Roze', 'Code Geass: Dakkan no Rozé', 'Code Geass: Rozé of the Recapture', 'コードギアス 奪還のロゼ']",2024.0
33222,The Highschool Life of a Fudanshi,"['Fudanshi Koukou Seikatsu', '腐男子高校生活', 'The Highschool Life of a Fudanshi', 'La Vida de Preparatoria de un Fudanshi (Fudanshi Koukou Seikatsu )']",2016.0
33743,Fuuka,"['Fuuka', '風夏']",2017.0
34800,Action Heroine Cheer Fruits,"['Action Heroine Cheer Fruits', 'アクションヒロイン チアフルーツ']",2017.0
38920,Kochoki,"['Kochouki: Wakaki Nobunaga', 'Kochoki', '胡蝶綺 ～若き信長～', 'Gorgeous Butterfly: Young Nobunaga']",2019.0
30795,Bakuon!!,"['ばくおん!!', 'Bakuon!!']",2016.0
27911,Comical Psychosomatic Medicine,"['アニメで分かる心療内科', 'Anime de Wakaru Shinryounaika', 'Anime de Wakaru Shinryou Naika', 'Comical Psychosomatic Medicine']",2015.0
38192,Sakugan,"['Sacks&Guns!!', 'サクガン', 'Project ANIMA', '削岩ラビリンスマーカー', 'Sakugan', 'Sakugan Labyrinth Marker']",2021.0
30749,Undefeated Bahamut Chronicle,"['Undefeated Bahamut Chronicle', '最弱無敗の神装機竜《バハムート》', 'Saijaku Muhai no Bahamut']",2016.0
43969,"Girlfriend, Girlfriend","['Kanojo mo Kanojo', 'カノジョも彼女', 'Girlfriend, Girlfriend', 'Kanokano']",2021.0
31621,Landlord is in Puberty!,"['Ooya-san wa Shishunki!', 'Landlord is in Puberty!', '大家さんは思春期！']",2016.0
50999,Extreme Hearts,"['Extreme Hearts', 'Extreme Hearts（エクストリームハーツ）']",2022.0
57877,Lord of All Lords,"['Sacred Ancestor', 'Lord of All Lords', '圣祖', 'Sheng Zu']",2024.0
55616,Married Couple Swap,"['Marriage Exchange: Amazing Extramarital Sex Compared to My Husband', ""Married Couple Swap: He's Better Than My Husband"", 'Married Couple Swap', '夫婦交歓 ~戻れない夜~', 'Marriage Exchange: The Night of No Return', 'Fuufu Koukan: Modorenai Yoru']",2023.0
54018,My Cat Hates Me,"['Jiu Xihuan Ni Kanbuguan Wo You Gan Bu Diao Wo De Yangzi', 'Guan Miao Shenmeshi', '关喵什么事', ""I Like How You Hate Me but Can't Get Rid of Me"", 'My Cat Hates Me']",2023.0
33797,ID-0,['ID-0'],2017.0
33396,The Degenerate-Drawing Jianghu,"['画江湖之不良人第一季', 'A Portrait Of Jianghu: Bad Guys', '画江湖之不良人', 'Painting Rivers and Lakes', 'The Degenerate-Drawing Jianghu', 'Hua Jianghu: Bu Liang Ren']",2014.0
35988,Damepri Anime Caravan,"['ダメプリ ANIME CARAVAN', 'Damepri Anime Caravan', 'Dame x Prince Anime Caravan']",2018.0
50955,Onipan!,"['Onipan!', 'おにぱん！']",2022.0
39506,Phantasy Star Online 2: Episode Oracle,"['ファンタシースターオンライン2 エピソード・オラクル', 'Phantasy Star Online 2: Episode Oracle']",2019.0
40550,Assault Lily: Bouquet,"['Assault Lily Bouquet', 'Assault Lily: Bouquet', 'アサルトリリィ Bouquet']",2020.0
32214,Pandora in the Crimson Shell,"['Pandora in the Crimson Shell: Ghost Urn', 'Pandora in the Crimson Shell', '紅殻のパンドラ', 'Koukaku no Pandora']",2016.0
41008,Come Together! to the Seton Academy,"['Come Together! to the Seton Academy', 'Animal Girls Hot Water Report', 'Murenase! Seton Gakuen Special', '群れなせ！シートン学園']",2020.0
41074,Digimon Adventure:,"['Digimon Adventure Reboot', 'Digimon Adventure:', 'Digimon Adventure (2020)', 'デジモンアドベンチャー:']",2020.0
28155,Yatterman Night,"['Yatterman Night', 'Yoru no Yatterman', '夜ノヤッターマン']",2015.0
22123,Inugami-san to Nekoyama-san,"['Inugami-san to Nekoyama-san', '犬神さんと猫山さん']",2014.0
44390,Sweet Bite Marks,"['Tian Mei De Yao Hen', '甜美的咬痕', 'Tianmei de Yaohen', 'Sweet Bite Marks']",2022.0
50657,Luoyang,"['Feng Qi Luoyang: Shen Ji Shaonian', '风起洛阳之神机少年', 'Luoyang']",2021.0
37232,Merc Storia: The Apathetic Boy and the Girl in a Bottle,"['Merc Storia: The Apathetic Boy and the Girl in a Bottle', 'Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo', 'メルクストーリア -無気力少年と瓶の中の少女-', 'Merc StoriA: The Apathetic Boy and the Girl in a Bottle']",2018.0
61150,Onmyo Kaiten Re:Birth Verse,"['陰陽廻天 Re:バース', 'Onmyou Kaiten Re:Birth', 'Onmyou Kaiten Re:Verse', 'Onmyo Kaiten Re:Birth Verse']",2025.0
55636,Snack Basue,"['スナックバス江', 'Snack Basue']",2024.0
55358,Bucchigiri?!,"['ぶっちぎり?!', 'Bucchigiri?!']",2024.0
51860,Rise of the Dragon,"['Rise of the Dragon', '极道龙神', 'Jidao Long Shen']",2022.0
10671,Morita-san wa Mukuchi.,"['Miss Morita is Taciturn (TV)', 'Morita-san wa Mukuchi', '森田さんは無口。', 'Morita-san wa Mukuchi.']",2011.0
38397,"Why the Hell are You Here, Teacher!?","['Why the Hell are You Here, Teacher!?', 'Nankoko', 'Nande Koko ni Sensei ga!?', 'なんでここに先生が!?', 'Why the Hell Are You Here, Teacher!?', 'Why the Hell Are You Here, Teacher?']",2019.0
33341,Time Travel Girl,"['Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi', 'MariWaka', 'Time Travel Girl', 'タイムトラベル少女～マリ・ワカと8人の科学者たち～']",2016.0
41783,Iwa Kakeru! Sport Climbing Girls,"['Iwa Kakeru! Sport Climbing Girls', 'いわかける！ -Sport Climbing Girls-', 'Iwakakeru -Sport Climbing Girls-', 'Hang On! Climbing Girls']",2020.0
43767,Night Head 2041,"['Night Head 2041', 'NIGHT HEAD 2041']",2021.0
48942,Mad Demon Lord,"['狂神魔尊', 'Mad Demon Lord', 'The Lord of Rogue Devil', 'Kuang Shen Mo Zun']",2021.0
49432,The Flame Imperial Guards,"['Chi Yan Jinyiwei', '赤焰锦衣卫', 'The Flame Imperial Guards']",2022.0
13253,Blossom,"['BLOSSOM', 'Zapuni Project', 'Blossom']",2012.0
41812,Mother of the Goddess' Dormitory,"['Megami-ryou no Ryoubo-kun.', ""Mother of the Goddess' Dormitory"", '女神寮の寮母くん。']",2021.0
50431,Xyrin Empire,"['希灵纪元', 'Xyrin Empire', 'Xiling Jiyuan', 'モブ皇帝～平凡をむさぼる僕が多元宇宙の支配者に選ばれたので、世界を救ってみた～']",2023.0
9750,A Dark Rabbit has Seven Lives,"['A Dark Rabbit has Seven Lives', 'Itsuka Tenma no Kuro Usagi', 'ItsuTen', 'いつか天魔の黒ウサギ']",2011.0
13367,NAKAIMO - My Little Sister Is Among Them!,"['One of Them is My Younger Sister!', 'Kono Naka ni Hitori, Imouto ga Iru!', 'Who is Imouto?', 'NAKAIMO - My Little Sister Is Among Them!', 'この中に1人、妹がいる！', 'NakaImo']",2012.0
49605,Ganbare Douki-chan,"['がんばれ同期ちゃん', 'Do Your Best', 'Douki-chan', 'Ganbare Douki-chan', 'Senpai is Mine']",2021.0
55397,The Way of Pon,"['Pon no Michi', 'The Way of Pon', 'ぽんのみち']",2024.0
23325,Argevollen,"['Shirogane no Ishi Argevollen', 'Silver Will Argevollen', 'Argevollen', 'Hakugin no Ishi: Argevollen', '白銀の意思 アルジェヴォルン', 'Shirogane no Ishi: Argevollen']",2014.0
37563,The Emperor's Strategy,"['Di Wang Gong Lue', ""The Emperor's Strategy"", 'Diwang Gonglue', '帝王攻略']",2018.0
41286,The Furious Yama,"['Da Wang Bu Gao Xing', '大王不高兴', 'Da Wang Bu Gaoxing', 'The Furious Yama']",2020.0
34051,Akiba's Trip The Animation,"[""AKIBA'S TRIP THE ANIMATION"", ""Akiba's Trip the Animation"", ""Akiba's Trip The Animation""]",2017.0
30127,Danchigai,"['Danchigai', 'だんちがい']",2015.0
57892,Failure Frame: I Became the Strongest and Annihilated Everything With Low-Level Spells,"['I became the strongest with the failure frame ""Abnormal State Skill"" as I devastated everything', 'ハズレ枠の【状態異常スキル】で最強になった俺がすべてを蹂躙するまで', 'Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made', 'Failure Frame: I Became the Strongest and Annihilated Everything with Low-Level Spells', 'Failure Frame: I Became the Strongest and Annihilated Everything With Low-Level Spells']",2024.0
52969,Am I Actually the Strongest?,"['Am I Actually the Strongest?', '実は俺、最強でした?', 'Jitsu wa Ore, Saikyou deshita?']",2023.0
9479,Coppelion,"['Coppelion', 'コッペリオン']",2013.0
10808,Mobile Suit Gundam AGE,"['機動戦士ガンダムAGE', 'Mobile Suit Gundam AGE', 'Kidou Senshi Gundam AGE']",2011.0
44276,Full Dive: The Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!,"['Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!', '究極進化したフルダイブRPGが現実よりもクソゲーだったら', 'What If the Ultimately Evolved Full Dive RPG was a Crappier Game than Reality', 'Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara', 'Full Dive: The Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!']",2021.0
20533,Z/X: Ignition,"['Z/X: Ignition', 'Z/X Ignition', 'Z/X IGNITION', 'Zillions of Enemy X Ignition']",2014.0
41093,Demon Spirit Seed Manual,"['Fairy Planting Manual', 'Yao Jing Zhong Zhi Shou Ce', '妖精种植手册', 'Demon Spirit Seed Manual']",2020.0
60377,The Dinner Table Detective,"['謎解きはディナーのあとで', 'The Dinner Table Detective', 'Nazotoki wa Dinner no Ato de']",2025.0
57100,The New Gate,"['THE NEW GATE', 'The New Gate']",2024.0
50439,Swarm,"['Hei Men', 'Swarm', '黑门']",2022.0
23121,JINSEI -Life Consulting-,"['Life', 'JINSEI -Life Consulting-', '人生相談テレビアニメーション「人生」', 'Jinsei']",2014.0
32360,Qualidea Code,"['Qualidea Code', 'クオリディア・コード']",2016.0
40515,Japan Sinks: 2020,"['El Hundimiento de Japón: 2020', '日本沈没2020', 'Nihon Chinbotsu 2020', 'Japan sinkt: 2020', 'Japan Sinks: 2020']",2020.0
31573,Brave Beats,"['Brave Beats', 'ブレイブビーツ']",2015.0
41498,Reunion,"['Reunion', 'Saikai', '再会']",2019.0
50862,Establishment in Life,"['Estab-Life: Great Escape', 'Establishment in Life', 'エスタブライフ グレイトエスケープ']",2022.0
9736,Astarotte's Toy,"['Lotte no Omocha!', ""Astarotte's Toy"", 'アスタロッテのおもちゃ！', 'Astarotte no Omocha!']",2011.0
41283,Cardfight!! Vanguard Gaiden: If,"['Cardfight!! Vanguard Extra Story', 'Cardfight!! Vanguard Extra Story -if-', 'カードファイト!! ヴァンガード外伝 イフ-if-', 'Cardfight!! Vanguard Gaiden: If', 'Cardfight!! Vanguard Extra Story: if']",2020.0
39326,"Hensuki: Are you willing to Fall in Love with a Pervert, as long as she's a Cutie?","[""Hensuki: Are You Willing to Fall in Love with a Pervert, as Long as She's a Cutie?"", ""Hensuki: Are You Willing to Fall in Love with a Pervert, as long as She's a Cutie?"", 'Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?', ""Hensuki: Are you willing to Fall in Love with a Pervert, as long as she's a Cutie?"", '可愛ければ変態でも好きになってくれますか？', ""Would you love a pervert as long as she's cute?""]",2019.0
58717,Garouden: The Way of the Lone Wolf,"['Garouden: The Way of the Lone Wolf', '餓狼伝: The Way of the Lone Wolf']",2024.0
19799,Robot Girls Z,"['Robot Girls Z', 'RGZ', 'ロボットガールズＺ']",2014.0
39194,True Cooking Master Boy,"['New Cooking Master Boy', 'Shin Chuuka Ichiban!', 'True Cooking Master Boy', '真・中華一番!']",2019.0
40031,Squishy! Black Clover,"['Mugyutto! Black Clover', 'むぎゅっと！ブラッククローバー', 'Squishy! Black Clover']",2019.0
40358,Gal & Dino,"['Gal and Dinosaur', 'Gal to Kyouryuu', 'My Roomie Is a Dino', 'Gal & Dino', 'Gyaru to Kyouryuu', 'ギャルと恐竜']",2020.0
40786,Skate-Leading Stars,"['スケートリーディング☆スターズ', 'Skate-Leading☆Stars', 'Skate-Leading Stars']",2021.0
41372,Warlords of Sigrdrifa,"['Warlords no Sigrdrifa', 'Warlords of Sigrdrifa', '戦翼のシグルドリーヴァ', 'Sigururi', 'Senyoku no Sigrdrifa']",2020.0
32407,Clockwork Planet,"['クロックワーク・プラネット', 'Clockwork Planet']",2017.0
10015,Yu-Gi-Oh! Zexal,"['Yu-Gi-Oh! Zeal', 'Yugioh', 'Yu-Gi-Oh! Zexal', 'Yu☆Gi☆Oh! Zexal', 'Yuu Gi Ou! Zexal', '遊☆戯☆王ZEXAL']",2011.0
54851,Yakitori: Soldiers of Misfortune,"['Yakitori', 'Yakitori: Soldiers of Misfortune']",2023.0
36291,Ling Yu,"['Ling Yu', 'The World of Fantasy', 'Spiritual Domain', 'Spirit Realm', '灵域', 'Spiritual Field']",2015.0
36023,Persona 5 the Animation,"['P5A', 'Persona 5 The Animation', 'TVアニメ「ペルソナ５」', 'Persona 5 the Animation', 'Persona 5 the Anime']",2018.0
36455,My Cultivator Girlfriend,"['Wo de Tian Jie Nu You', 'My Cultivator Girlfriend', 'Wo de Tian Jie Nuyou', '我的天劫女友', 'Wo de Tian Jie Nu you']",2017.0
37564,My Holy Weapon,"['Wo De Nitian Shenqi', 'Wo de Ni Tian Shen Qi', 'My Holy Weapon', '我的逆天神器']",2018.0
37522,Pet,"['Pet', 'ペット']",2020.0
38663,Cagaster of an Insect Cage,"['Mushikago no Cagaster', 'Cagaster of an Insect Cage', '虫籠のカガステル', 'Insect Cage']",2020.0
12317,Upotte!!,"['うぽって!!', 'Upotte!!']",2012.0
40960,Drug Store in Another World: The Slow Life of a Cheat Pharmacist,"['Drug Store in Another World: The Slow Life of a Cheat Pharmacist', 'チート薬師のスローライフ～異世界に作ろうドラッグストア～', 'Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore', ""Cheat Pharmacist's Slow Life: Making a Drugstore in Another World""]",2021.0
9493,Ghastly Prince Enma Burning Up,"['Dororon Enma-kun Me-ra Mera', 'Ghastly Prince Enma Burning Up', 'Dororon Enma-kun Meramera', 'Dororon Enma-kun Meeramera', 'Dororonえん魔くん メ〜ラめら']",2011.0
60140,The Unaware Atelier Meister,"['Kanchigai no Koubou Nushi', 'The Unaware Atelier Master', 'Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Datta to Iu Yoku Aru Hanashi', '勘違いの工房主～英雄パーティの元雑用係が、実は戦闘以外がSSSランクだったというよくある話', 'The Unaware Atelier Meister']",2025.0
57070,Xion,"['ザイオン', 'Xion']",2023.0
52619,"Reborn as a Vending Machine, I Now Wander the Dungeon","['Orejihanki', '自動販売機に生まれ変わった俺は迷宮を彷徨う', 'Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou', 'Reborn as a Vending Machine, I Now Wander the Dungeon', 'Wandering in the Dungeon', 'I Was Reborn as a Vending Machine', 'I Reincarnated Into a Vending Machine']",2023.0
49768,Felicia,"['Felicia (2021)', 'Felicia', 'フェリシア']",2021.0
37938,Hua Jianghu: Huan Shi Men Sheng,"['Hua Jianghu: Huan Shi Men Sheng', 'The Gate of Fate', 'A Portrait of Jianghu: Reincarnated Disciple', '画江湖之换世门生', 'The Degenerate Drawing - Double Life']",2017.0
17491,Garden,"['ガーデン', 'Garden']",2013.0
33244,Kiitaro's yokai picture diary,"[""Kiitaro's yokai picture diary"", 'Kiitarou Shounen no Youkai Enikki', 'Kiitarô Shônen no Yôkai Enikki', 'El Diario Fotográfico Yokai de Kiitaro', ""Kiitaro's Yokai Picture Diary"", 'Young Kiitarou and His Youkai Picture Diary', '奇異太郎少年の妖怪絵日記']",2016.0
36108,Takunomi,"['たくのみ。', 'Takunomi.', 'Takunomi']",2018.0
37561,The Girl in Twilight,"['The Girl in Twilight', 'Akanesasu Shoujo', 'あかねさす少女']",2018.0
40526,Dragon Goes House-Hunting,"['Dragon, Ie wo Kau.', ""Dragon's House-Hunting"", 'ドラゴン、家を買う。', 'Ein Drache auf Wohnungsjagd', 'DoraIe', 'Jeune Dragon Recherche Appartement ou Donjon', 'Dragon Goes House-Hunting']",2021.0
32353,Bono Bono,"['Bono Bono', 'Bonobono (TV 2016)', 'ぼのぼの']",2016.0
34497,Death March to the Parallel World Rhapsody,"['Death March kara Hajimaru Isekai Kyousoukyoku', 'Death March to the Parallel World Rhapsody', 'デスマーチからはじまる異世界狂想曲']",2018.0
42268,Shouxi Yu Ling Shi,"['首席御灵师', 'Shouxi Yu Ling Shi', 'Chief Soul Master', 'Chief Soul Manipulator']",2020.0
42291,Xian Feng Jianyu Lu,"['仙风剑雨录', 'Xian Feng Jianyu Lu', 'Song of Taoists and Fairies', 'Chronicles of Everlasting Wind and Sword Rain']",2020.0
6511,Beast Wars Neo,"['Beast Wars Neo', '超生命体トランスフォーマー ビーストウォーズ・ネオ', 'Chou Seimeitai Transformers Beast Wars Neo', 'Transformers: Beast Wars Neo']",1999.0
17211,Shouwa Ahozoushi Akanuke Ichiban!,"['昭和アホ草紙あかぬけ一番！', 'Shouwa Ahozoushi Akanuke Ichiban!']",1985.0
14283,Vividred Operation,"['Vividred Operation', 'ビビッドレッド・オペレーション']",2013.0
34382,Citrus,"['Citrus', 'シトラス']",2018.0
53473,Leveling up in a Fantasy World,"['我在仙界挣积分', 'Leveling up in a Fantasy World', 'Wo Zai Xianjie Zheng Jifen']",2022.0
52101,The Legend of Dragon Soldier,"['神级龙卫', 'Shen Ji Long Wei', 'The Legend of Dragon Soldier']",2022.0
34525,A Centaur's Life,"[""A Centaur's Life"", 'Centaur no Nayami', 'セントールの悩み', ""Centaur's Worries"", ""A Centaur's Life (Centaur no Nayami)""]",2017.0
